season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system
31,3,Charli D'Amelio,99,finalist,1,4,33.0,40.0,0.825,14,0.08188585607940446,2.0,False,Rank_With_Save
31,4,Charli D'Amelio,99,finalist,1,4,36.0,40.0,0.9,13,0.0878048780487805,2.0,False,Rank_With_Save
31,5,Charli D'Amelio,99,finalist,1,4,42.0,40.0,1.05,12,0.09364548494983278,1.0,False,Rank_With_Save
31,6,Charli D'Amelio,99,finalist,1,4,40.0,40.0,1.0,10,0.11594202898550725,1.0,False,Rank_With_Save
31,7,Charli D'Amelio,99,finalist,1,4,39.0,40.0,0.975,9,0.11981566820276499,1.5,False,Rank_With_Save
31,8,Charli D'Amelio,99,finalist,1,4,45.0,40.0,1.125,8,0.14331210191082802,1.5,False,Rank_With_Save
31,9,Charli D'Amelio,99,finalist,1,4,40.0,40.0,1.0,6,0.18181818181818182,1.5,False,Rank_With_Save
31,10,Charli D'Amelio,99,finalist,1,4,40.0,40.0,1.0,4,0.25641025641025644,1.5,False,Rank_With_Save
31,1,Teresa Giudice,2,eliminated,15,4,20.0,40.0,0.5,16,0.05235602094240837,13.0,False,Rank_With_Save
31,2,Teresa Giudice,2,eliminated,15,4,23.0,40.0,0.575,15,0.05582524271844659,14.0,True,Rank_With_Save
31,1,Vinny Guadagnino,8,eliminated,7,4,17.0,40.0,0.425,16,0.04450261780104712,16.0,False,Rank_With_Save
31,2,Vinny Guadagnino,8,eliminated,7,4,27.0,40.0,0.675,15,0.06553398058252427,9.5,False,Rank_With_Save
31,3,Vinny Guadagnino,8,eliminated,7,4,23.0,40.0,0.575,14,0.05707196029776675,14.0,False,Rank_With_Save
31,4,Vinny Guadagnino,8,eliminated,7,4,29.0,40.0,0.725,13,0.07073170731707316,9.5,False,Rank_With_Save
31,5,Vinny Guadagnino,8,eliminated,7,4,31.0,40.0,0.775,12,0.06911928651059086,12.0,False,Rank_With_Save
31,6,Vinny Guadagnino,8,eliminated,7,4,28.0,40.0,0.7,10,0.08115942028985507,10.0,False,Rank_With_Save
31,7,Vinny Guadagnino,8,eliminated,7,4,31.5,40.0,0.7875,9,0.09677419354838711,9.0,False,Rank_With_Save
31,8,Vinny Guadagnino,8,eliminated,7,4,29.0,40.0,0.725,8,0.09235668789808918,8.0,True,Rank_With_Save
31,1,Shangela,99,finalist,4,4,28.0,40.0,0.7,16,0.07329842931937172,4.0,False,Rank_With_Save
31,2,Shangela,99,finalist,4,4,28.0,40.0,0.7,15,0.06796116504854369,7.0,False,Rank_With_Save
31,3,Shangela,99,finalist,4,4,30.0,40.0,0.75,14,0.07444168734491316,6.0,False,Rank_With_Save
31,4,Shangela,99,finalist,4,4,32.0,40.0,0.8,13,0.07804878048780488,6.5,False,Rank_With_Save
31,5,Shangela,99,finalist,4,4,38.5,40.0,0.9625,12,0.0858416945373467,6.0,False,Rank_With_Save
31,6,Shangela,99,finalist,4,4,36.0,40.0,0.9,10,0.10434782608695653,3.5,False,Rank_With_Save
31,7,Shangela,99,finalist,4,4,36.5,40.0,0.9125,9,0.11213517665130569,4.5,False,Rank_With_Save
31,8,Shangela,99,finalist,4,4,42.0,40.0,1.05,8,0.1337579617834395,3.0,False,Rank_With_Save
31,9,Shangela,99,finalist,4,4,36.5,40.0,0.9125,6,0.1659090909090909,3.5,False,Rank_With_Save
31,10,Shangela,99,finalist,4,4,38.0,40.0,0.95,4,0.24358974358974358,3.5,False,Rank_With_Save
31,1,Gabby Windey,99,finalist,2,4,28.0,40.0,0.7,16,0.07329842931937172,4.0,False,Rank_With_Save
31,2,Gabby Windey,99,finalist,2,4,32.0,40.0,0.8,15,0.07766990291262135,2.0,False,Rank_With_Save
31,3,Gabby Windey,99,finalist,2,4,33.0,40.0,0.825,14,0.08188585607940446,2.0,False,Rank_With_Save
31,4,Gabby Windey,99,finalist,2,4,36.0,40.0,0.9,13,0.0878048780487805,2.0,False,Rank_With_Save
31,5,Gabby Windey,99,finalist,2,4,41.0,40.0,1.025,12,0.09141583054626531,2.5,False,Rank_With_Save
31,6,Gabby Windey,99,finalist,2,4,37.0,40.0,0.925,10,0.10724637681159421,2.0,False,Rank_With_Save
31,7,Gabby Windey,99,finalist,2,4,35.5,40.0,0.8875,9,0.10906298003072197,6.0,False,Rank_With_Save
31,8,Gabby Windey,99,finalist,2,4,40.0,40.0,1.0,8,0.12738853503184713,4.0,False,Rank_With_Save
31,9,Gabby Windey,99,finalist,2,4,40.0,40.0,1.0,6,0.18181818181818182,1.5,False,Rank_With_Save
31,10,Gabby Windey,99,finalist,2,4,40.0,40.0,1.0,4,0.25641025641025644,1.5,False,Rank_With_Save
32,1,Jamie Lynn Spears,2,eliminated,13,3,15.0,30.0,0.5,14,0.06493506493506493,9.5,False,Rank_With_Save
32,2,Jamie Lynn Spears,2,eliminated,13,3,16.0,30.0,0.5333333333333333,13,0.06722689075630252,9.0,True,Rank_With_Save
32,1,Mira Sorvino,5,eliminated,10,3,17.0,30.0,0.5666666666666667,14,0.07359307359307359,7.0,False,Rank_With_Save
32,2,Mira Sorvino,5,eliminated,10,3,18.0,30.0,0.6,13,0.07563025210084033,7.5,False,Rank_With_Save
32,3,Mira Sorvino,5,eliminated,10,4,26.0,40.0,0.65,12,0.08049535603715172,6.0,False,Rank_With_Save
32,4,Mira Sorvino,5,eliminated,10,3,21.0,30.0,0.7,11,0.0875,7.0,False,Rank_With_Save
32,5,Mira Sorvino,5,eliminated,10,3,22.0,30.0,0.7333333333333333,10,0.09166666666666666,8.0,True,Rank_With_Save
32,1,Barry Williams,8,eliminated,7,3,16.0,30.0,0.5333333333333333,14,0.06926406926406926,8.0,False,Rank_With_Save
32,2,Barry Williams,8,eliminated,7,3,15.0,30.0,0.5,13,0.06302521008403361,11.0,False,Rank_With_Save
32,3,Barry Williams,8,eliminated,7,4,25.0,40.0,0.625,12,0.07739938080495357,7.0,False,Rank_With_Save
32,4,Barry Williams,8,eliminated,7,3,18.0,30.0,0.6,11,0.075,10.5,False,Rank_With_Save
32,5,Barry Williams,8,eliminated,7,3,24.0,30.0,0.8,10,0.1,5.5,False,Rank_With_Save
32,6,Barry Williams,8,eliminated,7,4,32.0,40.0,0.8,9,0.09937888198757763,7.0,False,Rank_With_Save
32,7,Barry Williams,8,eliminated,7,4,32.5,40.0,0.8125,8,0.11524822695035461,7.0,False,Rank_With_Save
32,8,Barry Williams,8,eliminated,7,4,35.0,40.0,0.875,7,0.1383399209486166,5.0,True,Rank_With_Save
32,1,Alyson Hannigan,99,finalist,5,3,13.0,30.0,0.43333333333333335,14,0.05627705627705628,11.0,False,Rank_With_Save
32,2,Alyson Hannigan,99,finalist,5,3,19.0,30.0,0.6333333333333333,13,0.07983193277310924,6.0,False,Rank_With_Save
32,3,Alyson Hannigan,99,finalist,5,4,24.0,40.0,0.6,12,0.07430340557275542,8.5,False,Rank_With_Save
32,4,Alyson Hannigan,99,finalist,5,3,18.0,30.0,0.6,11,0.075,10.5,False,Rank_With_Save
32,5,Alyson Hannigan,99,finalist,5,3,21.0,30.0,0.7,10,0.0875,9.0,False,Rank_With_Save
32,6,Alyson Hannigan,99,finalist,5,4,31.0,40.0,0.775,9,0.09627329192546583,8.0,False,Rank_With_Save
32,7,Alyson Hannigan,99,finalist,5,4,35.0,40.0,0.875,8,0.12411347517730496,6.0,False,Rank_With_Save
32,8,Alyson Hannigan,99,finalist,5,4,36.0,40.0,0.9,7,0.1422924901185771,4.0,False,Rank_With_Save
32,9,Alyson Hannigan,99,finalist,5,4,32.0,40.0,0.8,6,0.14479638009049772,5.0,False,Rank_With_Save
32,10,Alyson Hannigan,99,finalist,5,3,25.5,30.0,0.85,5,0.17894736842105263,5.0,False,Rank_With_Save
32,11,Alyson Hannigan,99,finalist,5,3,26.5,30.0,0.8833333333333333,5,0.18213058419243988,5.0,False,Rank_With_Save
32,1,Xochitl Gomez,99,finalist,1,3,18.0,30.0,0.6,14,0.07792207792207792,5.5,False,Rank_With_Save
32,2,Xochitl Gomez,99,finalist,1,3,24.0,30.0,0.8,13,0.10084033613445378,1.5,False,Rank_With_Save
32,3,Xochitl Gomez,99,finalist,1,4,32.0,40.0,0.8,12,0.09907120743034058,3.5,False,Rank_With_Save
32,4,Xochitl Gomez,99,finalist,1,3,27.0,30.0,0.9,11,0.1125,1.0,False,Rank_With_Save
32,5,Xochitl Gomez,99,finalist,1,3,28.0,30.0,0.9333333333333333,10,0.11666666666666667,1.5,False,Rank_With_Save
32,6,Xochitl Gomez,99,finalist,1,4,42.0,40.0,1.05,9,0.13043478260869565,1.0,False,Rank_With_Save
32,7,Xochitl Gomez,99,finalist,1,4,37.0,40.0,0.925,8,0.13120567375886527,1.5,False,Rank_With_Save
32,8,Xochitl Gomez,99,finalist,1,4,40.0,40.0,1.0,7,0.158102766798419,2.0,False,Rank_With_Save
32,9,Xochitl Gomez,99,finalist,1,4,41.0,40.0,1.025,6,0.1855203619909502,2.0,False,Rank_With_Save
32,10,Xochitl Gomez,99,finalist,1,3,30.0,30.0,1.0,5,0.21052631578947367,1.0,False,Rank_With_Save
32,11,Xochitl Gomez,99,finalist,1,3,30.0,30.0,1.0,5,0.2061855670103093,1.5,False,Rank_With_Save
32,1,Adrian Peterson,4,eliminated,11,3,18.0,30.0,0.6,14,0.07792207792207792,5.5,False,Rank_With_Save
32,2,Adrian Peterson,4,eliminated,11,3,15.0,30.0,0.5,13,0.06302521008403361,11.0,False,Rank_With_Save
32,3,Adrian Peterson,4,eliminated,11,4,22.0,40.0,0.55,12,0.06811145510835914,11.0,False,Rank_With_Save
32,4,Adrian Peterson,4,eliminated,11,3,21.0,30.0,0.7,11,0.0875,7.0,True,Rank_With_Save
32,1,Matt Walsh,1,eliminated,14,3,12.0,30.0,0.4,14,0.05194805194805195,13.0,True,Rank_With_Save
32,1,Tyson Beckford,3,eliminated,12,3,12.0,30.0,0.4,14,0.05194805194805195,13.0,False,Rank_With_Save
32,2,Tyson Beckford,3,eliminated,12,3,18.0,30.0,0.6,13,0.07563025210084033,7.5,False,Rank_With_Save
32,3,Tyson Beckford,3,eliminated,12,4,20.0,40.0,0.5,12,0.061919504643962855,12.0,True,Rank_With_Save
32,1,Jason Mraz,99,finalist,2,3,21.0,30.0,0.7,14,0.0909090909090909,2.5,False,Rank_With_Save
32,2,Jason Mraz,99,finalist,2,3,24.0,30.0,0.8,13,0.10084033613445378,1.5,False,Rank_With_Save
32,3,Jason Mraz,99,finalist,2,4,34.0,40.0,0.85,12,0.10526315789473685,1.5,False,Rank_With_Save
32,4,Jason Mraz,99,finalist,2,3,24.0,30.0,0.8,11,0.1,3.5,False,Rank_With_Save
32,5,Jason Mraz,99,finalist,2,3,27.0,30.0,0.9,10,0.1125,3.0,False,Rank_With_Save
32,6,Jason Mraz,99,finalist,2,4,39.0,40.0,0.975,9,0.12111801242236024,3.0,False,Rank_With_Save
32,7,Jason Mraz,99,finalist,2,4,36.0,40.0,0.9,8,0.12765957446808512,4.5,False,Rank_With_Save
32,8,Jason Mraz,99,finalist,2,4,33.0,40.0,0.825,7,0.13043478260869565,6.0,False,Rank_With_Save
32,9,Jason Mraz,99,finalist,2,4,43.0,40.0,1.075,6,0.1945701357466063,1.0,False,Rank_With_Save
32,10,Jason Mraz,99,finalist,2,3,28.5,30.0,0.95,5,0.19999999999999998,4.0,False,Rank_With_Save
32,11,Jason Mraz,99,finalist,2,3,30.0,30.0,1.0,5,0.2061855670103093,1.5,False,Rank_With_Save
32,1,Lele Pons,7,eliminated,8,3,19.0,30.0,0.6333333333333333,14,0.08225108225108224,4.0,False,Rank_With_Save
32,2,Lele Pons,7,eliminated,8,3,21.0,30.0,0.7,13,0.08823529411764705,3.5,False,Rank_With_Save
32,3,Lele Pons,7,eliminated,8,4,27.0,40.0,0.675,12,0.08359133126934985,5.0,False,Rank_With_Save
32,4,Lele Pons,7,eliminated,8,3,22.0,30.0,0.7333333333333333,11,0.09166666666666666,5.0,False,Rank_With_Save
32,5,Lele Pons,7,eliminated,8,3,24.0,30.0,0.8,10,0.1,5.5,False,Rank_With_Save
32,6,Lele Pons,7,eliminated,8,4,37.0,40.0,0.925,9,0.11490683229813664,5.0,False,Rank_With_Save
32,7,Lele Pons,7,eliminated,8,4,36.5,40.0,0.9125,8,0.12943262411347517,3.0,True,Rank_With_Save
32,1,Harry Jowsey,9,eliminated,6,3,12.0,30.0,0.4,14,0.05194805194805195,13.0,False,Rank_With_Save
32,2,Harry Jowsey,9,eliminated,6,3,15.0,30.0,0.5,13,0.06302521008403361,11.0,False,Rank_With_Save
32,3,Harry Jowsey,9,eliminated,6,4,24.0,40.0,0.6,12,0.07430340557275542,8.5,False,Rank_With_Save
32,4,Harry Jowsey,9,eliminated,6,3,21.0,30.0,0.7,11,0.0875,7.0,False,Rank_With_Save
32,5,Harry Jowsey,9,eliminated,6,3,18.0,30.0,0.6,10,0.075,10.0,False,Rank_With_Save
32,6,Harry Jowsey,9,eliminated,6,4,29.0,40.0,0.725,9,0.09006211180124223,9.0,False,Rank_With_Save
32,7,Harry Jowsey,9,eliminated,6,4,32.0,40.0,0.8,8,0.11347517730496455,8.0,False,Rank_With_Save
32,8,Harry Jowsey,9,eliminated,6,4,28.0,40.0,0.7,7,0.11067193675889328,7.0,False,Rank_With_Save
32,9,Harry Jowsey,9,eliminated,6,4,30.0,40.0,0.75,6,0.13574660633484162,6.0,True,Rank_With_Save
32,1,Mauricio Umansky,6,eliminated,9,3,15.0,30.0,0.5,14,0.06493506493506493,9.5,False,Rank_With_Save
32,2,Mauricio Umansky,6,eliminated,9,3,12.0,30.0,0.4,13,0.05042016806722689,13.0,False,Rank_With_Save
32,3,Mauricio Umansky,6,eliminated,9,4,23.0,40.0,0.575,12,0.07120743034055728,10.0,False,Rank_With_Save
32,4,Mauricio Umansky,6,eliminated,9,3,19.0,30.0,0.6333333333333333,11,0.07916666666666666,9.0,False,Rank_With_Save
32,5,Mauricio Umansky,6,eliminated,9,3,24.0,30.0,0.8,10,0.1,5.5,False,Rank_With_Save
32,6,Mauricio Umansky,6,eliminated,9,4,33.0,40.0,0.825,9,0.10248447204968943,6.0,True,Rank_With_Save
32,1,Charity Lawson,99,finalist,4,3,22.0,30.0,0.7333333333333333,14,0.09523809523809523,1.0,False,Rank_With_Save
32,2,Charity Lawson,99,finalist,4,3,21.0,30.0,0.7,13,0.08823529411764705,3.5,False,Rank_With_Save
32,3,Charity Lawson,99,finalist,4,4,32.0,40.0,0.8,12,0.09907120743034058,3.5,False,Rank_With_Save
32,4,Charity Lawson,99,finalist,4,3,24.0,30.0,0.8,11,0.1,3.5,False,Rank_With_Save
32,5,Charity Lawson,99,finalist,4,3,28.0,30.0,0.9333333333333333,10,0.11666666666666667,1.5,False,Rank_With_Save
32,6,Charity Lawson,99,finalist,4,4,38.0,40.0,0.95,9,0.11801242236024843,4.0,False,Rank_With_Save
32,7,Charity Lawson,99,finalist,4,4,36.0,40.0,0.9,8,0.12765957446808512,4.5,False,Rank_With_Save
32,8,Charity Lawson,99,finalist,4,4,39.0,40.0,0.975,7,0.15415019762845852,3.0,False,Rank_With_Save
32,9,Charity Lawson,99,finalist,4,4,38.0,40.0,0.95,6,0.17194570135746604,3.0,False,Rank_With_Save
32,10,Charity Lawson,99,finalist,4,3,29.5,30.0,0.9833333333333333,5,0.2070175438596491,2.0,False,Rank_With_Save
32,11,Charity Lawson,99,finalist,4,3,29.5,30.0,0.9833333333333333,5,0.2027491408934708,3.5,False,Rank_With_Save
32,1,Ariana Madix,99,finalist,3,3,21.0,30.0,0.7,14,0.0909090909090909,2.5,False,Rank_With_Save
32,2,Ariana Madix,99,finalist,3,3,20.0,30.0,0.6666666666666666,13,0.08403361344537814,5.0,False,Rank_With_Save
32,3,Ariana Madix,99,finalist,3,4,34.0,40.0,0.85,12,0.10526315789473685,1.5,False,Rank_With_Save
32,4,Ariana Madix,99,finalist,3,3,25.0,30.0,0.8333333333333334,11,0.10416666666666667,2.0,False,Rank_With_Save
32,5,Ariana Madix,99,finalist,3,3,24.0,30.0,0.8,10,0.1,5.5,False,Rank_With_Save
32,6,Ariana Madix,99,finalist,3,4,41.0,40.0,1.025,9,0.12732919254658384,2.0,False,Rank_With_Save
32,7,Ariana Madix,99,finalist,3,4,37.0,40.0,0.925,8,0.13120567375886527,1.5,False,Rank_With_Save
32,8,Ariana Madix,99,finalist,3,4,42.0,40.0,1.05,7,0.16600790513833993,1.0,False,Rank_With_Save
32,9,Ariana Madix,99,finalist,3,4,37.0,40.0,0.925,6,0.167420814479638,4.0,False,Rank_With_Save
32,10,Ariana Madix,99,finalist,3,3,29.0,30.0,0.9666666666666667,5,0.20350877192982456,3.0,False,Rank_With_Save
32,11,Ariana Madix,99,finalist,3,3,29.5,30.0,0.9833333333333333,5,0.2027491408934708,3.5,False,Rank_With_Save
33,1,Tori Spelling,2,eliminated,12,3,17.0,30.0,0.5666666666666667,13,0.0688259109311741,11.0,False,Rank_With_Save
33,2,Tori Spelling,2,eliminated,12,3,19.0,30.0,0.6333333333333333,13,0.07364341085271318,9.5,True,Rank_With_Save
33,1,Eric Roberts,3,eliminated,10,3,15.0,30.0,0.5,13,0.06072874493927126,13.0,False,Rank_With_Save
33,2,Eric Roberts,3,eliminated,10,3,15.0,30.0,0.5,13,0.05813953488372093,12.5,False,Rank_With_Save
33,3,Eric Roberts,3,eliminated,10,4,23.0,40.0,0.575,11,0.07232704402515723,10.0,True,Rank_With_Save
33,1,Reginald VelJohnson,3,eliminated,10,3,16.0,30.0,0.5333333333333333,13,0.06477732793522267,12.0,False,Rank_With_Save
33,2,Reginald VelJohnson,3,eliminated,10,3,15.0,30.0,0.5,13,0.05813953488372093,12.5,False,Rank_With_Save
33,3,Reginald VelJohnson,3,eliminated,10,4,21.0,40.0,0.525,11,0.0660377358490566,11.0,True,Rank_With_Save
33,1,Chandler Kinney,99,finalist,3,3,23.0,30.0,0.7666666666666667,13,0.09311740890688261,1.0,False,Rank_With_Save
33,2,Chandler Kinney,99,finalist,3,3,24.0,30.0,0.8,13,0.0930232558139535,1.0,False,Rank_With_Save
33,3,Chandler Kinney,99,finalist,3,4,34.5,40.0,0.8625,11,0.10849056603773585,2.0,False,Rank_With_Save
33,4,Chandler Kinney,99,finalist,3,4,32.0,40.0,0.8,9,0.10884353741496598,6.0,False,Rank_With_Save
33,5,Chandler Kinney,99,finalist,3,3,27.0,30.0,0.9,8,0.13366336633663367,1.0,False,Rank_With_Save
33,6,Chandler Kinney,99,finalist,3,3,32.0,30.0,1.0666666666666667,7,0.1553398058252427,1.5,False,Rank_With_Save
33,7,Chandler Kinney,99,finalist,3,3,30.0,30.0,1.0,6,0.1875,1.0,False,Rank_With_Save
33,8,Chandler Kinney,99,finalist,3,3,29.0,30.0,0.9666666666666667,5,0.20714285714285713,1.5,False,Rank_With_Save
33,9,Chandler Kinney,99,finalist,3,3,30.0,30.0,1.0,5,0.2061855670103093,1.0,False,Rank_With_Save
33,1,Dwight Howard ,7,eliminated,6,3,22.0,30.0,0.7333333333333333,13,0.08906882591093118,2.0,False,Rank_With_Save
33,2,Dwight Howard ,7,eliminated,6,3,22.0,30.0,0.7333333333333333,13,0.08527131782945736,3.0,False,Rank_With_Save
33,3,Dwight Howard ,7,eliminated,6,4,26.0,40.0,0.65,11,0.08176100628930817,9.0,False,Rank_With_Save
33,4,Dwight Howard ,7,eliminated,6,4,29.0,40.0,0.725,9,0.09863945578231291,9.0,False,Rank_With_Save
33,5,Dwight Howard ,7,eliminated,6,3,24.0,30.0,0.8,8,0.11881188118811882,7.0,False,Rank_With_Save
33,6,Dwight Howard ,7,eliminated,6,3,31.0,30.0,1.0333333333333334,7,0.1504854368932039,3.5,False,Rank_With_Save
33,7,Dwight Howard ,7,eliminated,6,3,24.0,30.0,0.8,6,0.15000000000000002,6.0,True,Rank_With_Save
33,1,Danny Amendola,99,finalist,5,3,20.0,30.0,0.6666666666666666,13,0.08097165991902834,5.0,False,Rank_With_Save
33,2,Danny Amendola,99,finalist,5,3,21.0,30.0,0.7,13,0.0813953488372093,6.0,False,Rank_With_Save
33,3,Danny Amendola,99,finalist,5,4,30.0,40.0,0.75,11,0.09433962264150943,6.0,False,Rank_With_Save
33,4,Danny Amendola,99,finalist,5,4,36.0,40.0,0.9,9,0.12244897959183673,1.5,False,Rank_With_Save
33,5,Danny Amendola,99,finalist,5,3,25.5,30.0,0.85,8,0.12623762376237624,4.5,False,Rank_With_Save
33,6,Danny Amendola,99,finalist,5,3,28.0,30.0,0.9333333333333333,7,0.13592233009708737,5.5,False,Rank_With_Save
33,7,Danny Amendola,99,finalist,5,3,25.5,30.0,0.85,6,0.15937500000000002,5.0,False,Rank_With_Save
33,8,Danny Amendola,99,finalist,5,3,27.0,30.0,0.9,5,0.19285714285714284,4.0,False,Rank_With_Save
33,9,Danny Amendola,99,finalist,5,3,28.0,30.0,0.9333333333333333,5,0.19243986254295534,5.0,False,Rank_With_Save
33,1,Stephen Nedoroscik,99,finalist,4,3,21.0,30.0,0.7,13,0.08502024291497975,3.5,False,Rank_With_Save
33,2,Stephen Nedoroscik,99,finalist,4,3,22.0,30.0,0.7333333333333333,13,0.08527131782945736,3.0,False,Rank_With_Save
33,3,Stephen Nedoroscik,99,finalist,4,4,31.0,40.0,0.775,11,0.09748427672955975,3.5,False,Rank_With_Save
33,4,Stephen Nedoroscik,99,finalist,4,4,33.0,40.0,0.825,9,0.11224489795918366,3.0,False,Rank_With_Save
33,5,Stephen Nedoroscik,99,finalist,4,3,24.0,30.0,0.8,8,0.11881188118811882,7.0,False,Rank_With_Save
33,6,Stephen Nedoroscik,99,finalist,4,3,28.0,30.0,0.9333333333333333,7,0.13592233009708737,5.5,False,Rank_With_Save
33,7,Stephen Nedoroscik,99,finalist,4,3,27.0,30.0,0.9,6,0.16875,3.0,False,Rank_With_Save
33,8,Stephen Nedoroscik,99,finalist,4,3,26.5,30.0,0.8833333333333333,5,0.18928571428571428,5.0,False,Rank_With_Save
33,9,Stephen Nedoroscik,99,finalist,4,3,29.5,30.0,0.9833333333333333,5,0.2027491408934708,2.5,False,Rank_With_Save
33,1,Ilona Maher,99,finalist,2,3,18.0,30.0,0.6,13,0.07287449392712551,9.0,False,Rank_With_Save
33,2,Ilona Maher,99,finalist,2,3,21.0,30.0,0.7,13,0.0813953488372093,6.0,False,Rank_With_Save
33,3,Ilona Maher,99,finalist,2,4,28.0,40.0,0.7,11,0.0880503144654088,7.5,False,Rank_With_Save
33,4,Ilona Maher,99,finalist,2,4,32.0,40.0,0.8,9,0.10884353741496598,6.0,False,Rank_With_Save
33,5,Ilona Maher,99,finalist,2,3,26.0,30.0,0.8666666666666667,8,0.12871287128712872,2.5,False,Rank_With_Save
33,6,Ilona Maher,99,finalist,2,3,24.0,30.0,0.8,7,0.11650485436893204,7.0,False,Rank_With_Save
33,7,Ilona Maher,99,finalist,2,3,26.0,30.0,0.8666666666666667,6,0.1625,4.0,False,Rank_With_Save
33,8,Ilona Maher,99,finalist,2,3,28.5,30.0,0.95,5,0.20357142857142854,3.0,False,Rank_With_Save
33,9,Ilona Maher,99,finalist,2,3,28.5,30.0,0.95,5,0.1958762886597938,4.0,False,Rank_With_Save
33,1,Anna Delvey,2,eliminated,12,3,18.0,30.0,0.6,13,0.07287449392712551,9.0,False,Rank_With_Save
33,2,Anna Delvey,2,eliminated,12,3,17.0,30.0,0.5666666666666667,13,0.06589147286821706,11.0,True,Rank_With_Save
33,1,Brooks Nader,4,eliminated,9,3,18.0,30.0,0.6,13,0.07287449392712551,9.0,False,Rank_With_Save
33,2,Brooks Nader,4,eliminated,9,3,20.0,30.0,0.6666666666666666,13,0.07751937984496124,8.0,False,Rank_With_Save
33,3,Brooks Nader,4,eliminated,9,4,30.5,40.0,0.7625,11,0.09591194968553458,5.0,False,Rank_With_Save
33,4,Brooks Nader,4,eliminated,9,4,32.0,40.0,0.8,9,0.10884353741496598,6.0,True,Rank_With_Save
33,1,Phaedra Parks,5,eliminated,8,3,19.0,30.0,0.6333333333333333,13,0.07692307692307693,6.5,False,Rank_With_Save
33,2,Phaedra Parks,5,eliminated,8,3,21.0,30.0,0.7,13,0.0813953488372093,6.0,False,Rank_With_Save
33,3,Phaedra Parks,5,eliminated,8,4,28.0,40.0,0.7,11,0.0880503144654088,7.5,False,Rank_With_Save
33,4,Phaedra Parks,5,eliminated,8,4,32.0,40.0,0.8,9,0.10884353741496598,6.0,False,Rank_With_Save
33,5,Phaedra Parks,5,eliminated,8,3,24.0,30.0,0.8,8,0.11881188118811882,7.0,True,Rank_With_Save
33,1,Jenn Tran,6,eliminated,7,3,19.0,30.0,0.6333333333333333,13,0.07692307692307693,6.5,False,Rank_With_Save
33,2,Jenn Tran,6,eliminated,7,3,19.0,30.0,0.6333333333333333,13,0.07364341085271318,9.5,False,Rank_With_Save
33,3,Jenn Tran,6,eliminated,7,4,31.0,40.0,0.775,11,0.09748427672955975,3.5,False,Rank_With_Save
33,4,Jenn Tran,6,eliminated,7,4,32.0,40.0,0.8,9,0.10884353741496598,6.0,False,Rank_With_Save
33,5,Jenn Tran,6,eliminated,7,3,25.5,30.0,0.85,8,0.12623762376237624,4.5,False,Rank_With_Save
33,6,Jenn Tran,6,eliminated,7,3,31.0,30.0,1.0333333333333334,7,0.1504854368932039,3.5,True,Rank_With_Save
33,1,Joey Graziadei,99,finalist,1,3,21.0,30.0,0.7,13,0.08502024291497975,3.5,False,Rank_With_Save
33,2,Joey Graziadei,99,finalist,1,3,22.0,30.0,0.7333333333333333,13,0.08527131782945736,3.0,False,Rank_With_Save
33,3,Joey Graziadei,99,finalist,1,4,35.0,40.0,0.875,11,0.11006289308176101,1.0,False,Rank_With_Save
33,4,Joey Graziadei,99,finalist,1,4,36.0,40.0,0.9,9,0.12244897959183673,1.5,False,Rank_With_Save
33,5,Joey Graziadei,99,finalist,1,3,26.0,30.0,0.8666666666666667,8,0.12871287128712872,2.5,False,Rank_With_Save
33,6,Joey Graziadei,99,finalist,1,3,32.0,30.0,1.0666666666666667,7,0.1553398058252427,1.5,False,Rank_With_Save
33,7,Joey Graziadei,99,finalist,1,3,27.5,30.0,0.9166666666666666,6,0.171875,2.0,False,Rank_With_Save
33,8,Joey Graziadei,99,finalist,1,3,29.0,30.0,0.9666666666666667,5,0.20714285714285713,1.5,False,Rank_With_Save
33,9,Joey Graziadei,99,finalist,1,3,29.5,30.0,0.9833333333333333,5,0.2027491408934708,2.5,False,Rank_With_Save
34,1,Corey Feldman,2,eliminated,13,2,9.0,20.0,0.45,14,0.05487804878048781,13.5,False,Rank_With_Save
34,2,Corey Feldman,2,eliminated,13,3,15.0,30.0,0.5,14,0.053956834532374105,14.0,True,Rank_With_Save
34,1,Danielle Fishel,8,eliminated,8,2,12.0,20.0,0.6,14,0.07317073170731708,7.0,False,Rank_With_Save
34,2,Danielle Fishel,8,eliminated,8,3,19.0,30.0,0.6333333333333333,14,0.0683453237410072,10.0,False,Rank_With_Save
34,3,Danielle Fishel,8,eliminated,8,3,21.0,30.0,0.7,12,0.08171206225680934,8.5,False,Rank_With_Save
34,4,Danielle Fishel,8,eliminated,8,3,21.0,30.0,0.7,11,0.08467741935483869,9.5,False,Rank_With_Save
34,5,Danielle Fishel,8,eliminated,8,4,29.0,40.0,0.725,10,0.0926517571884984,8.5,False,Rank_With_Save
34,6,Danielle Fishel,8,eliminated,8,4,36.0,40.0,0.9,10,0.10588235294117647,4.0,False,Rank_With_Save
34,7,Danielle Fishel,8,eliminated,8,4,35.0,40.0,0.875,9,0.10542168674698794,6.0,False,Rank_With_Save
